word,label
e-mail,O
delete,O
message.,O
Thank,O
cooperation.,O
Mr.,B-PERSON
Lay,I-PERSON
",",O
We,O
have,O
not,O
met,O
but,O
I,O
want,O
to,O
thank,O
you,O
for,O
the,O
letter,O
sent,O
all,O
employees,O
re,O
:,O
Sept.,B-DATE
11.,O
am,O
a,O
still-new,O
employee,O
(1+,O
years,O
),O
of,O
Portland,B-ORG
General,I-ORG
Electric,I-ORG
(a,O
wholly,O
owned,O
electric,O
utility,O
subsidiary,O
:-,O
tell,O
how,O
proud,O
being,O
member,O
team,O
so,O
dedicated,O
doing,O
its,O
best,O
at,O
times,O
even,O
in,O
absolute,O
worst,O
as,O
we,O
've,O
experienced,O
last,B-DATE
month.,O
only,O
hope,O
that,O
if,O
PGE,O
must,O
leave,O
Enron,B-ORG
family,O
will,O
be,O
able,O
maintain,O
same,O
high,O
level,O
respect,O
and,O
integrity,O
achieved,O
date.,O
an,O
/PGE,O
employee.,O
Regards,O
Jeana,B-PERSON
McClure,I-PERSON
e42625,O
Web,O
Specialist,O
III,O
503.464.2843,O
http,O
/,O
/www.portlandgeneral.com,O
Do,O
You,O
Yahoo,O
!,O
?,O
Make,O
great,O
connection,O
Personals.,O
/personals.yahoo.com,O
11,I-DATE
month,I-DATE
Ernie,B-PERSON
and,O
Gerald,B-PERSON
",",O
well,O
dudes,O
we,O
're,O
doing,O
just,O
what,O
said,O
were,O
not,O
going,O
to,O
do.,O
Fall,O
out,O
of,O
touch,O
again.,O
Here,O
is,O
the,O
latest.,O
I,O
am,O
on,O
my,O
ship,O
for,O
six,O
months,O
now.,O
We,O
left,O
June,B-DATE
4th,I-DATE
get,O
back,O
in,O
November.,O
It,O
's,O
a,O
bitch,O
be,O
gone,O
from,O
family,O
that,O
long,O
but,O
it,O
very,O
busy,O
so,O
goes,O
fast,O
me.,O
had,O
our,O
fourth,O
(and,O
probably,O
last,O
),O
kid,O
May,B-DATE
13th.,O
Her,O
name,O
Chloe,B-PERSON
Elizabeth.,O
She,O
perfect.,O
My,O
two,O
year,O
old,O
(Kate,O
was,O
surprised,O
when,O
brought,O
her,O
home.,O
Carson,B-PERSON
he,O
wanted,O
brother,O
Kelly,B-PERSON
wants,O
hold,O
all,O
time.,O
You,O
can,O
check,O
some,O
pictures,O
at,O
www.geocities.com,O
/pbieraugel.,O
Take,O
easy,O
you,O
guys,O
stay,O
touch.,O
Paul.,O
Elizabeth,I-PERSON
Kate,B-PERSON
Paul,B-PERSON
November,B-DATE
13th,I-DATE
Dear,O
Vince,B-PERSON
",",O
I,O
was,O
wondering,O
whether,O
in,O
addition,O
to,O
your,O
talk,O
on,O
market,O
and,O
credit,O
risk,O
at,O
EPRM,B-LOCATION
you,O
would,O
be,O
interested,O
participating,O
the,O
panel,O
debate,O
beginning,O
of,O
day,O
two,O
?,O
The,O
will,O
a,O
senior-level,O
future,O
US,B-LOCATION
power,O
markets,O
thought,O
this,O
might,O
something,O
speaking,O
on.,O
have,O
reattached,O
an,O
up-to-date,O
version,O
agenda.,O
Please,O
let,O
me,O
know,O
what,O
think.,O
Best,O
wishes,O
Victoria,B-PERSON
P.S.,O
other,O
people,O
invited,O
so,O
far,O
take,O
part,O
are,O
Eddie,O
Meche,O
Reliant,B-ORG
Bill,B-PERSON
Schivley,I-PERSON
Select,B-ORG
Energy.,O
Kerridge,I-PERSON
Manager,O
Risk,B-ORG
&,O
Conferences,O
Waters,I-ORG
Group,I-ORG
T,O
:,O
+44,O
(0,O
)20,O
7484,O
9875,O
F,O
9800,O
E,O
vkerridge,O
@riskwaters.com,O
http,O
/,O
/www.riskwaters.com,O
Haymarket,O
House,O
28-29,O
London,O
SW1Y,O
4RX,O
-,O
2002,O
draft.doc,O
Energy,I-ORG
Oh,O
no.,O
In,O
the,O
meanwhile,O
",",O
Ella,B-PERSON
learned,O
to,O
tie,O
her,O
shoes.,O
Unbelievalbe,O
but,O
she,O
just,O
did,O
it,O
like,O
that.,O
I,O
talked,O
about,O
having,O
Ms,B-PERSON
Jane,I-PERSON
help,O
learn,O
and,O
put,O
me,O
shame.,O
Sam,B-PERSON
misses,O
you.,O
want,O
book,O
Broadmoor,B-LOCATION
-,O
looks,O
great,O
3,O
days,O
tennis,O
1,O
/2,O
day,O
Friday,B-DATE
Sat,O
Sun,O
August,O
10,O
11,O
12.,O
Dede,B-PERSON
is,O
booked,O
have,O
a,O
call,O
in,O
for,O
you,O
me.,O
You,O
'll,O
come,O
right,O
?,O
miss,O
signed,O
up,O
little,O
mixed,O
doubles,O
on,O
night,I-DATE
630,O
-830.,O
Do,O
sign,O
Everybody,O
fine.,O
This,O
is,O
how,O
the,O
logic,O
now,O
within,O
UBSWenergy.com,B-ORG
:,O
All,O
counterparties,O
with,O
Master,O
Agreements,O
ECC,B-PERSON
that,O
hit,O
a,O
US,O
product,O
must,O
be,O
booked,O
as,O
two,O
legs,O
leg,O
one,O
between,O
and,O
counterparty,O
risk,O
assignment,O
of,O
FT-US,O
/CAND-ERMS,O
;,O
flipping,O
position,O
out,O
to,O
appropriate,O
book,O
(the,O
on,O
online,O
).,O
applies,O
only,O
finanical,O
swaps,O
not,O
physical,O
deals.,O
Please,O
let,O
me,O
know,O
if,O
there,O
going,O
change,O
so,O
what,O
deals,O
should,O
look,O
like,O
in,O
Tagg.,O
The,O
programmers,O
need,O
time,O
modify,O
I,O
test,O
!,O
Thanks,O
for,O
your,O
help.,O
Dawn,B-PERSON
3-9353,O
I,O
have,O
been,O
working,O
with,O
Gerald,B-PERSON
Nemec,I-PERSON
on,O
precedent,O
agreements,O
to,O
gas,O
transportation,O
Transcontinental,B-ORG
Gas,I-ORG
Pipeline.,O
The,O
provide,O
pipeline,O
capacity,O
in,O
support,O
of,O
two,O
electric,O
generation,O
plant,O
projects,O
that,O
Enron,B-ORG
is,O
developing,O
Georgia.,O
project,O
companies,O
are,O
the,O
Hartwell,B-ORG
Land,I-ORG
Development,I-ORG
Company,I-ORG
",",O
L.L.C.,O
and,O
Athens,B-ORG
Transco,O
has,O
requested,O
a,O
corporate,O
guaranty,O
from,O
cover,O
obligations,O
Athens.,O
At,O
first,O
provided,O
their,O
form,O
but,O
we,O
rejected,O
it.,O
Later,O
our,O
preferred,O
guaranty.,O
reviewed,O
this,O
proposed,O
revisions.,O
believe,O
forwarded,O
these,O
comments,O
you.,O
Could,O
you,O
please,O
give,O
or,O
myself,O
an,O
update,O
your,O
review,O
's,O
comments.,O
Georgia,B-LOCATION
Pipeline,I-ORG
John,B-PERSON
I,O
am,O
surprised,O
that,O
you,O
interpret,O
this,O
is,O
a,O
new,O
request.,O
From,O
day,O
1,O
",",O
ETS,B-ORG
has,O
been,O
responsible,O
for,O
preparing,O
Level,O
B,O
estimate,O
the,O
Sun,O
Devil,O
project.,O
What,O
would,O
like,O
your,O
group,O
to,O
do,O
come,O
up,O
with,O
cost,O
all,O
work,O
related,O
environmentsl,O
aspect,O
of,O
project,O
from,O
today,O
through,O
completion,O
i.e,O
Jan,O
2004,O
in,O
service,O
date,O
Timewise,O
lime,O
first,O
pass,O
by,O
Sept,B-DATE
21,I-DATE
second,O
26,I-DATE
and,O
final,O
complete,O
28,I-DATE
Please,O
call,O
me,O
if,O
unclear,O
so,O
we,O
can,O
discuss.,O
Thanks,O
Dave,B-PERSON
:,O
Below,O
please,O
find,O
the,O
language,O
that,O
Mark,B-PERSON
&,O
I,O
propose,O
for,O
EnronOnline,O
Markets,O
page,O
as,O
well,O
each,O
commodity,O
"""home""",O
web,O
site.,O
Please,O
let,O
us,O
know,O
if,O
it,O
looks,O
like,O
such,O
is,O
going,O
to,O
be,O
limited,O
in,O
length,O
so,O
not,O
necessary,O
scroll,O
down,O
see,O
entire,O
page.,O
Your,O
company,O
should,O
enter,O
into,O
any,O
transaction,O
unless,O
fully,O
understands,O
potential,O
risks,O
and,O
rewards,O
of,O
has,O
independently,O
determined,O
appropriate,O
light,O
your,O
's,O
objectives,O
",",O
experience,O
financial,O
operational,O
resources,O
other,O
relevant,O
circumstances.,O
bear,O
mind,O
providing,O
this,O
site,O
Enron,B-ORG
acting,O
a,O
arm,O
counterparty,O
adviser.,O
For,O
further,O
information,O
Legal,O
Privacy,O
Information,O
[link,O
],O
Let,O
disclaimer,O
will,O
work.,O
Leslie,B-PERSON
Hi,O
Sara,B-PERSON
",",O
I,O
need,O
to,O
reschedule,O
on,O
of,O
the,O
three,O
brokerage,O
account,O
meetings,O
that,O
are,O
my,O
calendar,O
for,O
tomorrow.,O
My,O
indicates,O
have,O
a,O
9,O
a.m.,O
one,O
hour,O
meeting,O
with,O
you,O
10,O
swaps,O
1,O
:30,O
2,O
credit,O
support,O
and,O
4,O
p.m.,O
someone,O
from,O
yet,O
another,O
Enron,B-ORG
entity,O
seeking,O
open,O
an,O
urgent,O
basis.,O
Keegan,B-PERSON
now,O
developed,O
strategy,O
ensure,O
we,O
do,O
not,O
so,O
many,O
day.,O
Most,O
other,O
group,O
therefore,O
possible,O
reschedule.,O
Cheryl,B-PERSON
Nelson,I-PERSON
Senior,O
Counsel,O
EB3816,O
(713,O
),O
345-4693,O
Type,O
of,O
Contract,O
:,O
ISDA,O
Master,O
Agreement,O
(Multicurrency-Cross,O
Border,O
),O
Effective,O
Date,O
September,O
1,O
",",O
2000,O
Enron,B-ORG
Entity,O
North,I-ORG
America,I-ORG
Corp.,I-ORG
Counterparty,O
H.Q.,O
Energy,O
Services,O
(U.S.,O
Inc.,O
Transactions,O
Covered,O
Approved,O
for,O
all,O
products,O
with,O
the,O
exception,O
Foreign,O
Exchange,O
Confirming,O
Governing,O
Law,O
New,O
York,O
Special,O
Provisions,O
The,O
Confirmation,O
section,O
prescribes,O
using,O
form,O
confirmation,O
contained,O
in,O
Definitions,O
or,O
1993,O
Commodity,O
Definitions.,O
timing,O
dispute,O
confirmations,O
has,O
been,O
amended,O
from,O
standard,O
2,O
days,O
to,O
3,O
days.,O
Desk,O
note,O
p.28,O
Schedule,O
rounding,O
conventions.,O
On,O
Friday,B-DATE
we,O
will,O
be,O
receiving,O
the,O
remaining,O
customer,O
list,O
from,O
credit,O
",",O
due,O
to,O
timescales,O
I,O
am,O
asking,O
for,O
turnaround,O
on,O
matrix,O
and,O
master,O
agreement,O
review,O
by,O
end,O
of,O
play,O
Tuesday,B-DATE
12th,I-DATE
October.,O
Any,O
problems,O
with,O
this,O
please,O
notify,O
me,O
immediately,O
as,O
are,O
now,O
running,O
up,O
against,O
very,O
tight,O
deadlines,O
in,O
terms,O
getting,O
all,O
information,O
system,O
launch,O
schedule.,O
Thanks,O
Louise,B-PERSON
Mark,B-PERSON
another,O
note,O
requesting,O
a,O
blanket,O
decision,O
which,O
has,O
been,O
made,O
prevent,O
any,O
regulated,O
utility,O
completing,O
financial,O
transactions,O
if,O
not,O
prepared,O
do,O
diligence,O
ones,O
can,O
transact,O
-,O
is,O
our,O
responsibility,O
or,O
theirs,O
?,O
ie,O
their,O
whether,O
trade,O
not.,O
October,I-DATE
SB,O
1741,O
;,O
Telecommunications,O
:,O
technology,O
specific,O
area,O
codes,O
",",O
Author,O
Bowen,B-PERSON
Introduced,O
2,O
/23,O
/00,O
Sponsor,O
Summary,O
Currently,O
in,O
California,B-LOCATION
cannot,O
be,O
approved,O
based,O
on,O
technology.,O
This,O
bill,O
would,O
require,O
the,O
Public,B-ORG
Utilities,I-ORG
Commission,I-ORG
to,O
request,O
authority,O
from,O
Federal,B-ORG
Communications,I-ORG
telephone,O
corporations,O
establish,O
wireless,O
and,O
data,O
communications.,O
also,O
prohibit,O
approving,O
new,O
code,O
splits,O
or,O
overlays,O
unless,O
a,O
had,O
been,O
established,O
affected,O
further,O
relief,O
is,O
warranted.,O
Position,O
What,O
our,O
position,O
this,O
issue,O
?,O
Should,O
we,O
watch,O
Attached,O
bill.,O
"""Each",O
party,O
consents,O
to,O
the,O
recording,O
",",O
at,O
any,O
time,O
and,O
from,O
by,O
other,O
of,O
all,O
communications,O
between,O
officers,O
or,O
employees,O
parties,O
waives,O
further,O
notice,O
such,O
recording.,O
Additionally,O
in,O
absence,O
a,O
Confirmation,O
executed,O
both,O
may,O
be,O
submitted,O
evidence,O
court,O
proceedings,O
for,O
purpose,O
establishing,O
matters,O
pertinent,O
terms,O
"Transaction.""",O
Marty,B-PERSON
:,O
This,O
would,O
appear,O
Part,O
5,O
(f,O
),O
Schedule.,O
Let,O
me,O
know,O
if,O
this,O
is,O
acceptable.,O
I,O
'll,O
follow,O
up,O
with,O
Tanya,B-PERSON
on,O
Monday.,O
Per,O
the,O
attached,O
document,O
",",O
Angela,B-PERSON
Lewis,I-PERSON
a,O
representative,O
from,O
The,O
Japan,O
Partnership,O
an,O
international,O
executive,O
search,O
firm,O
will,O
be,O
in,O
area,O
at,O
5pm,O
on,O
Sunday,O
October,O
7th,O
and,O
is,O
interested,O
meeting,O
with,O
native,O
Japanese,O
graduating,O
Haas,B-ORG
students,O
to,O
discuss,O
career,O
opportunities,O
Japan.,O
If,O
you,O
are,O
attending,O
this,O
presentation,O
please,O
respond,O
back,O
me,O
right,O
away.,O
volume,O
of,I-ORG
responses,O
determine,O
whether,O
event,O
take,O
place,O
or,O
not.,O
It,O
scheduled,O
Faculty,O
Club.,O
Regards,O
Rich,B-PERSON
Wong,I-PERSON
Account,O
Manager,O
Technology,O
&,O
Entertainment,O
MBA,O
Recruiting,O
School,I-ORG
Business,I-ORG
Career,I-ORG
Center,I-ORG
545,O
Student,O
Services,O
Building,O
#1900,O
Berkeley,O
CA,O
94720-1900,O
ph,O
:,O
510-643-4211,O
fax,O
510-643-5257,O
email,O
:rwong,O
@haas.berkeley.edu,O
Message,O
sent,O
from,O
the,O
pjm-customer-info,O
mailing,O
list,O
at,O
@majordomo.pjm.com,O
:,O
In,O
response,O
to,O
customer,O
feedback,O
and,O
in,O
order,O
make,O
our,O
website,O
more,O
user,O
friendly,O
",",O
PJM,B-ORG
will,O
add,O
buttons,O
for,O
widely,O
used,O
eTools,O
home,O
page.,O
The,O
button,O
be,O
located,O
just,O
under,O
weather,O
maps,O
eliminate,O
's,O
need,O
scroll,O
or,O
multiple,O
clicks,O
reach,O
suite,O
of,O
eTools.,O
entire,O
continue,O
accessible,O
via,O
"""Business",O
"eTools""",O
link,O
on,O
navigational,O
bar.,O
new,O
should,O
available,O
Thursday,O
12,O
/14,O
/00,O
approximately,O
3,O
:00PM.,O
Please,O
DO,O
NOT,O
REPLY,O
this,O
message.,O
If,O
you,O
have,O
a,O
question,O
Customer,O
Relations,O
Training,O
please,O
complete,O
submit,O
form,O
http,O
/,O
/www.pjm.com,O
/contact,O
/questions.html,O
To,O
unsubscribe,O
send,O
an,O
e-mail,O
majordomo,O
containing,O
only,O
following,O
line,O
body,O
Dear,O
Mr.,O
LARRY,B-PERSON
CAMPBELL,I-PERSON
:,O
Thank,O
you,O
for,O
your,O
order.,O
You,O
bought,O
70,O
shares,O
of,O
CIEN,B-ORG
(Ciena,O
Corp,I-ORG
Com,I-ORG
),O
at,O
113.430000.,O
ORDER,O
DETAILS,O
The,O
tracking,O
number,O
this,O
order,O
is,O
B-600-AASF-8733,O
Order,O
entered,O
10,O
:33,O
:00,O
on,O
11,O
/03,O
/00,O
processing,O
began,O
:01,O
executed,O
ACCOUNT,O
Time,O
and,O
Date,O
Your,O
position,O
in,O
real,O
cash,O
total,O
$-28,O
",527.00",O
will,O
receive,O
a,O
printed,O
Datek,B-ORG
Online,I-ORG
confirmation,O
by,O
postal,O
mail,O
",",O
or,O
electronic,O
delivery,O
if,O
are,O
subscribed,O
to,O
that,O
service.,O
Questions,O
regarding,O
transaction,O
?,O
Contact,O
our,O
Customer,O
Support,O
department,O
e-mailing,O
support,O
@datek.com.,O
Please,O
reference,O
the,O
number.,O
Ciena,B-ORG
Jerald,B-PERSON
Surface,I-PERSON
will,O
be,O
in,O
Portland,B-LOCATION
(from,O
Houston,B-LOCATION
),O
to,O
interview,O
for,O
a,O
position,O
Real,O
Time.,O
I,O
provide,O
copy,O
of,O
his,O
resume,O
interviews,O
review.,O
See,O
below,O
schedule,O
and,O
location,O
:,O
",",O
Cascade,B-LOCATION
Conference,I-LOCATION
Room,I-LOCATION
Thursday,O
July,O
5th,O
2001,O
11,O
:30am,O
-,O
Chris,B-PERSON
Mallory,I-PERSON
12,O
:15pm,O
Greg,B-PERSON
Wolfe,I-PERSON
1,O
:00pm,O
Stewart,B-PERSON
Rosman,I-PERSON
:45pm,O
Amy,B-PERSON
FitzPatrick,I-PERSON
Mt.,B-LOCATION
Rainier,I-LOCATION
Friday,O
6th,O
9,O
:15am,O
Bill,B-PERSON
Williams,I-PERSON
III,I-PERSON
10,O
:00am,O
Ryan,B-PERSON
Slinger,I-PERSON
Each,O
has,O
been,O
45,O
minutes.,O
Please,O
let,O
me,O
know,O
if,O
you,O
have,O
any,O
questions.,O
Thanks,O
Grace,B-PERSON
x8321,O
Sara-,O
I,O
am,O
sorry,O
to,O
hear,O
Frank,B-PERSON
has,O
left..,O
have,O
you,O
spoken,O
him,O
",",O
is,O
he,O
OK,O
?,O
How,O
are,O
doing,O
Can,O
please,O
tell,O
me,O
how,O
dealing,O
with,O
counterparties,O
who,O
still,O
exposure,O
Enron,B-ORG
know,O
all,O
contracts,O
null,O
and,O
void..,O
what,O
the,O
process,O
for,O
them,O
take,O
off,O
deals.,O
The,O
only,O
any,O
:,O
tudor,B-ORG
wexford,B-ORG
asking,O
specifically.,O
Also,O
on,O
monies,O
we,O
owe,O
counterparties..,O
like,O
catequil,B-ORG
they,O
must,O
go,O
through,O
Thanks,O
very,O
much,O
Caroline,B-PERSON
cell-,O
917,O
324,O
1999,O
home-,O
212,O
737,O
2082,O
Sara,B-PERSON
Per,O
our,O
discussions,O
yesterday,O
",",O
the,O
following,O
should,O
hopefully,O
be,O
completed,O
before,O
2,O
:30,O
(CST,O
),O
conference,O
call,O
on,O
Recoupment,O
and,O
4,O
:00,O
PX,O
Credit,O
&,O
1c,O
/kwh,O
Surcharge.,O
1.,O
Bob,B-PERSON
Williams,I-PERSON
-,O
Synopsis,O
of,O
Surcharge,O
2.,O
Sue,B-PERSON
Mara,I-PERSON
Background,O
CPUC,B-ORG
Activity,O
(to,O
included,O
in,O
',O
write-up,O
3.,O
Dian,B-PERSON
Huddleson,I-PERSON
Plan,O
for,O
Requesting,O
Net,O
Bill,O
Reinstatement,O
4.,O
URM,B-PERSON
Analysis,O
Methodology,O
5.,O
Mary,B-PERSON
Lynne,I-PERSON
Ruffer,I-PERSON
Amounts,O
6.,O
Jim,B-PERSON
Steffes,I-PERSON
Legal,O
The,O
goal,O
today,O
is,O
to,O
have,O
all,O
necessary,O
data,O
develop,O
recommendations,O
how,O
proceed,O
these,O
matters,O
so,O
that,O
we,O
can,O
meet,O
with,O
business,O
heads,O
tomorrow.,O
Call,O
In,O
Information,O
1-800-998-2462,O
#,O
5462908,O
To,O
Be,O
Provided,O
By,O
Linda,B-PERSON
Noske,I-PERSON
Kay,B-PERSON
please,O
forward,O
to,O
Max,B-PERSON
Yzaguirre.,O
",",O
congrats,O
on,O
the,O
Decero,B-ORG
PPA,O
-,O
we,O
need,O
wrestle,O
up,O
another,O
100,O
200,O
MW.,O
This,O
should,O
be,O
a,O
priority,O
given,O
profit,O
potential,O
of,O
this,O
deal,O
as,O
per,O
Oz,B-PERSON
and,O
Doug,B-PERSON
(+50M,O
in,B-DATE
2000,I-DATE
).,O
Is,O
there,O
an,O
ability,O
let,O
Sabine,B-PERSON
or,O
Irvin,B-PERSON
run,O
with,O
Vitro,B-ORG
get,O
your,O
attention,O
item,O
asap.,O
I,O
know,O
that,O
Monterrey,B-LOCATION
project,O
is,O
eating,O
into,O
time.,O
Do,O
augment,O
resources,O
?,O
On,O
different,O
note,O
current,O
control,O
budget,O
showing,O
$5.3M,O
negative,O
variance,O
from,O
original,O
budget.,O
accurate,O
Does,O
reduce,O
profitability,O
it,O
absorbed,O
by,O
's,O
Regards,O
Delainey,B-PERSON
Yzaguirre,I-PERSON
FYI.,O
?,O
SoCalGas,B-ORG
',O
response,O
to,O
protests,O
AL2966.,O
Received,O
:,O
from,O
dymwsm06.mailwatch.com,B-ORG
by,O
ArterHadden.com,B-ORG
;,O
Tue,O
",",O
07,O
Nov,O
2000,O
10,O
:54,O
:19,O
-0500,O
dymw0125.mailwatch.com,B-ORG
(dymw0125.allegro.net,O
[204.253.83.81,O
],O
),O
(8.11.0,O
/8.11.0,O
with,O
SMTP,O
id,O
eA7FsbW02410,O
for,O
7,O
:37,O
204.253.83.72,O
(,O
WorldSecure,O
Server,O
Relay,O
(WSS,O
v4.3,O
00,O
:51,O
:53,O
X-Server-Uuid,O
8014d96c-8cb5-11d4-814d-00508bd934cf,O
mail1.sempra.com,B-ORG
(mail1.sempra.com,O
[4.21.3.129,O
dymwsm10.mailwatch.com,B-ORG
ESMTP,O
eA7Fpph12200,O
(localhost,O
[127.0.0.1,O
(Microsoft,O
Exchange,O
Internet,O
Mail,O
Service,O
Version,O
5.5.2650.21,O
WGWCN70F,O
:50,O
:43,O
-0800,O
4.21.3.3,O
(InterScan,O
E-Mail,I-ORG
VirusWall,I-ORG
NT,I-ORG
:34,O
(Pacific,O
Standard,O
Time,O
ex-socal-c01.pacent.com,B-ORG
:47,O
Message-ID,O
AL2966,B-ORG
InterScan,B-ORG
To,O
member,O
:,O
dvdexpress,B-PERSON
From,O
shig4413,B-PERSON
There,O
's,O
a,O
dutch,O
auction,O
going,O
on,O
for,O
these,O
items.,O
Find,O
by,O
using,O
Enron,O
Cube.,O
Auction,O
is,O
at,O
$23,O
right,O
now.,O
This,O
email,O
was,O
sent,O
an,O
eBay,B-ORG
via,O
forwarding,O
system.,O
If,O
you,O
reply,O
to,O
the,O
",",O
your,O
response,O
will,O
go,O
directly,O
and,O
not,O
through,O
eBay.,O
does,O
tolerate,O
spam,O
(i.e.,O
unsolicited,O
commercial,O
),O
taking,O
steps,O
protect,O
members,O
from,O
this,O
abuse.,O
In,O
addition,O
solicitations,O
buy,O
or,O
sell,O
items,O
outside,O
of,O
violate,O
rules,O
are,O
covered,O
services,O
that,O
such,O
as,O
feedback,O
insurance,O
escrow,O
dispute,O
resolution.,O
offer,O
/sell,O
please,O
do,O
participate.,O
Enter,O
following,O
link,O
into,O
browser,O
learn,O
more.,O
Link,O
http,O
/,O
/pages.digitalcity.ebay.com,O
/help,O
/emailinfo.html,O
Bill-,O
Two,O
files,O
are,O
attached.,O
The,O
first,O
file,O
is,O
the,O
text,O
and,O
figures,O
of,O
a,O
plan,O
for,O
characterizing,O
impacted,O
soil,O
in,O
former,O
surface,O
impoundment,O
areas.,O
second,O
contains,O
attachments,O
to,O
characterization,O
plan.,O
include,O
copies,O
boring,O
logs,O
summary,O
some,O
previous,O
sample,O
results.,O
I,O
will,O
also,O
send,O
two,O
hard,O
you,O
via,O
FedEx.,O
Transwestern,O
ready,O
proceed,O
upon,O
approval,O
from,O
NMOCD,O
NMED,O
HRMB.,O
Please,O
call,O
me,O
if,O
have,O
any,O
questions,O
or,O
comments.,O
Thanks,O
",",O
George,B-PERSON
C.,I-PERSON
Robinson,I-PERSON
PE,O
Contract,O
Environmental,O
Engineer,O
Cypress,B-ORG
Engineering,I-ORG
ENRON,B-ORG
Office,O
:,O
(713,O
),O
646-7327,O
email,O
george.robinson,O
@enron.com,O
Bill,B-PERSON
Hi,O
",",O
Dana,B-PERSON
:,O
We,O
have,O
received,O
the,O
original,O
copy,O
of,O
ISDA,O
Master,O
Agreement.,O
In,O
looking,O
through,O
supporting,O
documents,O
we,O
noted,O
two,O
outstanding,O
items,O
1.,O
did,O
not,O
receive,O
an,O
signed,O
IRS,O
Tax,O
Form,O
W-9,O
as,O
required,O
pursuant,O
to,O
Part,O
3,O
(a,O
),O
;,O
and,O
2.,O
The,O
Certificate,O
Incumbency,O
was,O
dated,O
November,O
14,O
2000.,O
would,O
like,O
certificate,O
a,O
current,O
date.,O
If,O
you,O
any,O
questions,O
please,O
do,O
hesitate,O
contact,O
either,O
Frank,B-PERSON
or,O
me.,O
look,O
forward,O
receiving,O
this,O
documentation.,O
Marie,B-PERSON
Heard,I-PERSON
Senior,O
Legal,O
Specialist,O
Enron,B-ORG
North,I-ORG
America,I-ORG
Corp.,I-ORG
Phone,O
(713,O
853-3907,O
Fax,O
646-3490,O
marie.heard,O
@enron.com,O
Richter,B-PERSON
reserved,O
that,O
last,O
year.,O
He,O
made,O
the,O
money.,O
It,O
's,O
his.,O
goes,O
against,O
refund,O
risk,O
in,O
California.,O
If,O
we,O
take,O
a,O
hit,O
CA,O
due,O
to,O
refunds,O
",",O
should,O
eat,O
good,O
chunk,O
of,O
if,O
there,O
is,O
extra,O
money,O
then,O
he,O
keep,O
it.,O
John,B-PERSON
has,O
asked,O
me,O
do,O
thorough,O
review,O
our,O
Schedule,O
C,O
reserves,O
light,O
northwest,O
decision,O
BPA,B-ORG
new,O
contracts,O
started,O
October,O
and,O
overall,O
lower,O
price,O
environment.,O
will,O
be,O
part,O
this,O
bigger,O
effort,O
I,O
get,O
done,O
week.,O
Let,O
know,O
you,O
have,O
any,O
questions.,O
My,O
dear,O
compadres,O
",",O
We,O
are,O
a,O
month,O
away,O
from,B-DATE
our,O
trip,O
to,I-DATE
the,I-DATE
beautiful,O
Lake,B-LOCATION
Tahoe.,O
Here,O
is,O
link,O
house,O
we,O
have,O
reserved.,O
As,O
repeat,O
offender,O
get,O
price,O
break,O
and,O
it,O
going,O
be,O
$198.00,O
for,O
March,I-DATE
8th,I-DATE
13th,I-DATE
ten,O
people.,O
http,O
:,O
/,O
/www.tahoevacationguide.com,O
/LTRB,O
/Homes,O
/2240E.html,O
So,O
I,O
currently,O
Michael,B-PERSON
W.,I-PERSON
Mark,B-PERSON
M.,I-PERSON
Virginia,B-PERSON
H.,I-PERSON
Friend.,O
Patricia,B-PERSON
David,B-PERSON
?,O
Gerald,B-PERSON
Let,O
me,O
know,O
!,O
Have,O
great,O
weekend,O
Thanks,O
Cuero,I-PERSON
Bus,O
Ops,O
Program,O
Manager,O
(512,O
),O
723-6977,O
(800,O
289-3355,O
ext.,O
36977,O
728-3653,O
fax,O
"""The",O
only,O
limits,O
on,O
what,O
you,O
can,O
accomplish,O
place,O
your,O
own,O
"imagination.""",O
Tahoe,I-LOCATION
Hello,O
All-,O
I,O
wanted,O
to,O
let,O
you,O
know,O
that,O
",",O
as,O
of,O
July,B-DATE
1,I-DATE
Jan,B-PERSON
Haizmann,I-PERSON
's,O
responsibilities,O
will,O
expand,O
include,O
competition,O
issues,O
in,O
European,O
energy,O
markets.,O
As,O
addition,O
his,O
work,O
for,O
EBS,B-ORG
Europe,B-LOCATION
has,O
been,O
spending,O
considerable,O
time,O
directing,O
',O
government,O
affairs,O
Asia.,O
Due,O
large,O
part,O
the,O
progress,O
he,O
made,O
we,O
are,O
now,O
able,O
shift,O
effort,O
an,O
individual,O
region,O
until,O
a,O
new,O
hire,O
is,O
on,O
board,O
Singapore.,O
continue,O
spend,O
approximately,O
half,O
Europe.,O
The,O
remainder,O
which,O
previously,O
was,O
spent,O
Asia,B-LOCATION
be,O
Please,O
feel,O
free,O
call,O
me,O
if,O
have,O
any,O
questions.,O
Regards,O
Sue,B-PERSON
Nord,I-PERSON
Sr.,O
Director,O
Government,O
Affairs,O
713,O
345-4196,O
Singapore,B-LOCATION
Melissa,B-PERSON
:,O
Before,O
I,O
can,O
respond,O
",",O
need,O
to,O
know,O
the,O
following,O
answers,O
(1,O
),O
What,O
is,O
Exercise,O
Period,O
(Commencement,O
/Expiration,O
Dates,O
for,O
swaption,O
and,O
during,O
what,O
hours,O
we,O
exercise,O
?,O
Is,O
it,O
from,O
Jan.,O
2,O
-,O
Feb,O
28,O
2001,O
9,O
am,O
