message_id,text,entities,annotation
<13711519.1075852431226.JavaMail.evans@thyme>,"You are invited to a MEETING OF THE MINDS!  

On Thursday August 30 @ 4:30 please, plan on attending the monthly 24 hour group meeting.

Agenda:
You will have the opportunity to meet 
Introductions of new staff.
Discuss current events.
You will be able to make suggestions for the group.
Be advised of desk happenings.
Open forum for discussion.

There will a happy hour immediately following the meeting, held in or near Downtown.  Sling me some suggestions of where you might want to go.

If you have any questions, give me a call.

See y'all there.

Don
Cell No. 281-787-0029","[{'word': 'Don', 'tag': 'PERSON'}, {'word': 'Thursday August 30', 'tag': 'DATE'}, {'word': 'Downtown', 'tag': 'LOCATION'}]","[('Don', 'PERSON'), ('Thursday August 30', 'DATE'), ('Downtown', 'LOCATION')]"
<11209227.1075844019261.JavaMail.evans@thyme>,"What does this all mean for you after July 1, 2000?

New SAP Coding for everyone
 This includes all new General Ledger Accounts, Workorder numbers and Cost 
Centers.  Company numbers have now been expanded to four positions.
 
All departments have been assigned a new SAP Cost Center number 
 A new SAP Company/Cost Center must be used to request Houston Office 
internal services such as:
   Forms & Stationary   
  Overnight Deliveries (Fed Ex, UPS, etc.)
  Audio/Visual Services
  TAP - Travel Agency in the Park
  A/C Lighting after hours
  Catering
  Contract Staff

New forms have been developed
 Invoice and Expense Reports will accommodate the new SAP codes.

Where do you find this new information?

Documentation, forms and cost center codes are on the intranet ""Quick 
Reference"" site at: 
 http://sap.enron.com/quickref

Call your Project Manager for Project codes.","[{'word': 'July 1, 2000', 'tag': 'DATE'}, {'word': 'Houston Office', 'tag': 'LOCATION'}, {'word': 'Enron', 'tag': 'ORG'}]","[('July 1, 2000', 'DATE'), ('Houston Office', 'LOCATION'), ('Enron', 'ORG')]"
<12527926.1075847647235.JavaMail.evans@thyme>,"Here are two documents per your request, Maureen - I was not sure which one
you wanted:

(See attached file: 5 Part Leadership ModelFall 2000.doc)(See attached
file: Evaluations1.ppt)

++
| This message may contain confidential and/or privileged     |
| information.  If you are not the addressee or authorized to |
| receive this for the addressee, you must not use, copy,     |
| disclose or take any action based on this message or any    |
| information herein.  If you have received this message in   |
| error, please advise the sender immediately by reply e-mail |
| and delete this message.  Thank you for your cooperation.   |
++
 - 5 Part Leadership ModelFall 2000.doc
 - Evaluations1.ppt","[{'word': 'Maureen', 'tag': 'PERSON'}]","[('Maureen', 'PERSON')]"
<14488552.1075852808718.JavaMail.evans@thyme>,"Mr. Lay,

We have not met, but I want to thank you for the letter you sent to all
employees re: Sept. 11.

I am a still-new employee (1+ years) of Portland General Electric (a
wholly owned electric utility subsidiary :-), but I want to tell you
how proud I am of being a member of a team so dedicated to doing its
best at all times  even in the absolute worst of times, as we've
experienced in the last month.

I only hope that if PGE must leave the Enron family, we will be able to
maintain the same high level of respect and integrity we've achieved to
date. I am proud to be an Enron/PGE employee.

Regards,

Jeana McClure
e42625
Web Specialist III
503.464.2843
Portland General Electric
http://www.portlandgeneral.com/



Do You Yahoo!?
Make a great connection at Yahoo! Personals.
http://personals.yahoo.com","[{'word': 'Mr. Lay', 'tag': 'PERSON'}, {'word': 'Jeana McClure', 'tag': 'PERSON'}, {'word': 'Sept. 11', 'tag': 'DATE'}, {'word': 'last month', 'tag': 'DATE'}, {'word': 'Portland General Electric', 'tag': 'ORG'}, {'word': 'Enron', 'tag': 'ORG'}]","[('Mr. Lay', 'PERSON'), ('Jeana McClure', 'PERSON'), ('Sept. 11', 'DATE'), ('last month', 'DATE'), ('Portland General Electric', 'ORG'), ('Enron', 'ORG')]"
<15745030.1075858571862.JavaMail.evans@thyme>,"Ernie and Gerald, well dudes, we're doing just what we said we were not
going to do.  Fall out of touch again.  Here is the latest.  I am out on my
ship for six months now.  We left June 4th and we get back in November.
It's a bitch to be gone from the family for that long but it very busy so it
goes fast for me.  We had our fourth (and probably last) kid on May 13th.
Her name is Chloe Elizabeth.  She is perfect.  My two year old (Kate) was
very surprised when we brought her home.  Carson said he wanted a brother
and Kelly wants to hold her all the time.  You can check some pictures out
at www.geocities.com/pbieraugel.  Take it easy you guys and stay in touch.
Paul.","[{'word': 'Ernie', 'tag': 'PERSON'}, {'word': 'Gerald', 'tag': 'PERSON'}, {'word': 'Chloe Elizabeth', 'tag': 'PERSON'}, {'word': 'Kate', 'tag': 'PERSON'}, {'word': 'Carson', 'tag': 'PERSON'}, {'word': 'Kelly', 'tag': 'PERSON'}, {'word': 'Paul', 'tag': 'PERSON'}, {'word': 'June 4th', 'tag': 'DATE'}, {'word': 'November', 'tag': 'DATE'}, {'word': 'May 13th', 'tag': 'DATE'}]","[('Ernie', 'PERSON'), ('Gerald', 'PERSON'), ('Chloe Elizabeth', 'PERSON'), ('Kate', 'PERSON'), ('Carson', 'PERSON'), ('Kelly', 'PERSON'), ('Paul', 'PERSON'), ('June 4th', 'DATE'), ('November', 'DATE'), ('May 13th', 'DATE')]"
<6413207.1075840783702.JavaMail.evans@thyme>,"Dear Vince,

I was wondering whether in addition to your talk on market and credit risk
at EPRM you would be interested in participating in the panel debate at the
beginning of day two? The panel will be a senior-level debate on the future
of the US power markets and I thought this might be something you would be
interested in speaking on.

I have reattached an up-to-date version of the agenda. Please let me know
what you think.

Best wishes,

Victoria

P.S. The other people invited so far to take part in the panel are Eddie
Meche, Reliant and Bill Schivley, Select Energy.



Victoria Kerridge
Manager, Risk & EPRM Conferences
Risk Waters Group
T: +44 (0)20 7484 9875
F: +44 (0)20 7484 9800
E: vkerridge@riskwaters.com
http://www.riskwaters.com

Risk Waters Group
Haymarket House
28-29 Haymarket
London
SW1Y 4RX

 - EPRM 2002 draft.doc","[{'word': 'Vince', 'tag': 'PERSON'}, {'word': 'Eddie Meche', 'tag': 'PERSON'}, {'word': 'Bill Schivley', 'tag': 'PERSON'}, {'word': 'Victoria Kerridge', 'tag': 'PERSON'}, {'word': 'EPRM', 'tag': 'LOCATION'}, {'word': 'US', 'tag': 'LOCATION'}, {'word': 'Reliant', 'tag': 'ORG'}, {'word': 'Select Energy', 'tag': 'ORG'}, {'word': 'Risk Waters Group', 'tag': 'ORG'}]","[('Vince', 'PERSON'), ('Eddie Meche', 'PERSON'), ('Bill Schivley', 'PERSON'), ('Victoria Kerridge', 'PERSON'), ('EPRM', 'LOCATION'), ('US', 'LOCATION'), ('Reliant', 'ORG'), ('Select Energy', 'ORG'), ('Risk Waters Group', 'ORG')]"
<17555119.1075852287516.JavaMail.evans@thyme>,"Oh no.  In the meanwhile,

Ella learned to tie her shoes. Unbelievalbe , but she just did it, just like that.  I talked to her about having Ms Jane help her learn and she put me to shame.

Sam misses you.

I want to book the Broadmoor - it looks great, 3 days tennis, 1/2 day Friday, Sat and Sun, August 10, 11, 12.  Dede is booked, and I have a call in for you and me.  You'll come, right?

I miss you.

I signed up for a little mixed doubles on Friday night, 630 -830.  Do you want me to sign you up?

Everybody is fine.","[{'word': 'Ella', 'tag': 'PERSON'}, {'word': 'Ms Jane', 'tag': 'PERSON'}, {'word': 'Sam', 'tag': 'PERSON'}, {'word': 'Dede', 'tag': 'PERSON'}, {'word': 'Friday, Sat and Sun, August 10, 11, 12', 'tag': 'DATE'}, {'word': 'Friday night', 'tag': 'DATE'}, {'word': 'Broadmoor', 'tag': 'LOCATION'}]","[('Ella', 'PERSON'), ('Ms Jane', 'PERSON'), ('Sam', 'PERSON'), ('Dede', 'PERSON'), ('Friday, Sat and Sun, August 10, 11, 12', 'DATE'), ('Friday night', 'DATE'), ('Broadmoor', 'LOCATION')]"
<26490427.1075840182114.JavaMail.evans@thyme>,"This is how the logic is now within UBSWenergy.com:

All counterparties with Master Agreements with ECC that hit a US product must be booked as two legs:  leg one booked between ECC and the counterparty with risk assignment of FT-US/CAND-ERMS; leg two flipping the position out of FT-US/CAND-ERMS to the appropriate risk book (the book on the online product).  This applies only to finanical swaps and not physical deals.

Please let me know if there is going to be a change and if so what the deals should look like in Tagg.  The programmers need time to modify logic and I need time to test!

Thanks for your help.
Dawn
3-9353","[{'word': 'ECC', 'tag': 'PERSON'}, {'word': 'Dawn', 'tag': 'PERSON'}, {'word': 'UBSWenergy.com', 'tag': 'ORG'}]","[('ECC', 'PERSON'), ('Dawn', 'PERSON'), ('UBSWenergy.com', 'ORG')]"
<14211927.1075842770407.JavaMail.evans@thyme>,"I have been working with Gerald Nemec on precedent agreements to gas 
transportation agreements with Transcontinental Gas Pipeline.  The 
transportation agreements provide pipeline capacity in support of two 
electric generation plant projects that Enron is developing in Georgia.  The 
project companies are the Hartwell Land Development Company, L.L.C. and the 
Athens Development Company, L.L.C.  Transco has requested a corporate 
guaranty from Enron to cover the obligations of Hartwell and Athens.  At 
first, Transco provided their form of guaranty, but we rejected it.  Later, 
we provided our preferred form of guaranty.  Transco reviewed this guaranty 
and provided their proposed revisions.  I believe that Gerald Nemec forwarded 
these comments to you.  Could you please give Gerald or myself an update on 
your review of Transco's comments.","[{'word': 'Gerald Nemec', 'tag': 'PERSON'}, {'word': 'Georgia', 'tag': 'LOCATION'}, {'word': 'Transcontinental Gas Pipeline', 'tag': 'ORG'}, {'word': 'Enron', 'tag': 'ORG'}, {'word': 'Hartwell Land Development Company', 'tag': 'ORG'}, {'word': 'Athens Development Company', 'tag': 'ORG'}]","[('Gerald Nemec', 'PERSON'), ('Georgia', 'LOCATION'), ('Transcontinental Gas Pipeline', 'ORG'), ('Enron', 'ORG'), ('Hartwell Land Development Company', 'ORG'), ('Athens Development Company', 'ORG')]"
<24240242.1075860883210.JavaMail.evans@thyme>,"John
I am surprised that you interpret this is a new request.
From day 1, ETS has been responsible for preparing a Level B estimate for the Sun Devil project.
What I would like your group to do is come up with a cost estimate for all work related to the environmentsl aspect of the project from today through to completion of the project. i.e a Jan, 2004 in service date
Timewise, I would lime a first pass estimate by Sept 21, a second pass estimate by Sept 26, and the final complete estimate by Sept 28
Please call me if unclear and so that we can discuss.
Thanks","[{'word': 'John', 'tag': 'PERSON'}, {'word': 'Jan, 2004', 'tag': 'DATE'}, {'word': 'Sept 21', 'tag': 'DATE'}, {'word': 'Sept 26', 'tag': 'DATE'}, {'word': 'Sept 28', 'tag': 'DATE'}, {'word': 'ETS', 'tag': 'ORG'}]","[('John', 'PERSON'), ('Jan, 2004', 'DATE'), ('Sept 21', 'DATE'), ('Sept 26', 'DATE'), ('Sept 28', 'DATE'), ('ETS', 'ORG')]"
<26558773.1075859934451.JavaMail.evans@thyme>,"Dave:

Below please find the language that Mark & I propose for the EnronOnline 
Markets page as well as each commodity ""home"" page for the web site.  Please 
let us know if it looks like each such page is going to be limited in length 
so that it is not necessary to scroll down to see the entire page.

Your company should not enter into any transaction unless it fully 
understands the potential risks and rewards of that transaction and has 
independently determined that the transaction is appropriate in light of your 
company's objectives, experience, financial and operational resources, and 
other relevant circumstances.  Please bear in mind that in providing this web 
site, Enron is acting as a potential arm's length counterparty and not as 
your company's adviser.  For further information, please see Legal and 
Privacy Information [link]

Let us know if this disclaimer language will work.

Leslie","[{'word': 'Dave', 'tag': 'PERSON'}, {'word': 'Mark', 'tag': 'PERSON'}, {'word': 'Leslie', 'tag': 'PERSON'}, {'word': 'Enron', 'tag': 'ORG'}]","[('Dave', 'PERSON'), ('Mark', 'PERSON'), ('Leslie', 'PERSON'), ('Enron', 'ORG')]"
<12895763.1075844726129.JavaMail.evans@thyme>,"Hi Sara, 

I need to reschedule on of the three brokerage account meetings that are on 
my calendar for tomorrow.  

My calendar indicates that I have a 9 a.m. one hour meeting with you, a 10 
a.m. one hour swaps meeting, a 1:30 brokerage account meeting a 2:30 one hour 
credit support meeting and a 4 p.m. meeting with someone from yet another 
Enron entity seeking to open a brokerage account on an urgent basis.

Keegan and I have now developed a strategy to ensure that we do not have so 
many meetings on one day.  Most of the other meetings are group meetings and 
therefore are not possible to reschedule.  

Cheryl Nelson
Senior Counsel
EB3816
(713) 345-4693","[{'word': 'Sara', 'tag': 'PERSON'}, {'word': 'Keegan', 'tag': 'PERSON'}, {'word': 'Cheryl Nelson', 'tag': 'PERSON'}, {'word': 'Enron', 'tag': 'ORG'}]","[('Sara', 'PERSON'), ('Keegan', 'PERSON'), ('Cheryl Nelson', 'PERSON'), ('Enron', 'ORG')]"
<23047167.1075847038198.JavaMail.evans@thyme>,"Type of Contract:  ISDA Master Agreement (Multicurrency-Cross Border)

Effective Date:   September 1, 2000

Enron Entity:   Enron North America Corp.

Counterparty:   H.Q. Energy Services (U.S.) Inc.

Transactions Covered:  Approved for all products with the exception of: 
Foreign Exchange
          
Confirming Entity:  Enron North America Corp.

Governing Law:   New York

Special Provisions:  The Confirmation section prescribes using the form of 
confirmation contained in the 2000 ISDA Definitions or the 1993 ISDA      
Commodity Definitions.  The timing for dispute of confirmations has been 
amended from the standard 2 days to 3 days.

    Confirmation Desk:  note p.28 of the Schedule to the Master Agreement 
prescribes the rounding conventions.","[{'word': 'September 1, 2000', 'tag': 'DATE'}, {'word': 'Enron North America Corp.', 'tag': 'ORG'}, {'word': 'H.Q. Energy Services (U.S.) Inc.', 'tag': 'ORG'}]","[('September 1, 2000', 'DATE'), ('Enron North America Corp.', 'ORG'), ('H.Q. Energy Services (U.S.) Inc.', 'ORG')]"
<16385657.1075859893916.JavaMail.evans@thyme>,"On Friday we will be receiving the remaining customer list from credit, due 
to the timescales I am asking for turnaround on the customer matrix and 
master agreement review by the end of play Tuesday 12th October.

Any problems with this please notify me immediately as we are now running up 
against very tight deadlines in terms of getting all of the information in 
the system for the launch schedule.

Thanks

Louise

Mark,
On another note we are requesting a review of the blanket decision which has 
been made to prevent any regulated utility from completing any financial 
transactions, if we are not prepared to do the due diligence on which ones 
can transact and which ones can not - is this our responsibility or theirs?  
ie their decision whether to trade or not.
Louise","[{'word': 'Louise', 'tag': 'PERSON'}, {'word': 'Mark', 'tag': 'PERSON'}, {'word': 'Friday', 'tag': 'DATE'}, {'word': 'Tuesday 12th October', 'tag': 'DATE'}]","[('Louise', 'PERSON'), ('Mark', 'PERSON'), ('Friday', 'DATE'), ('Tuesday 12th October', 'DATE')]"
